record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,units_sold,store_encoded,lag_1,lag_2,lag_5,lag_19,ma_1,ma_2,ma_4
86380,2012-01-16,9845,216418,88.35,104.7375,1,0,263,118.25494084386892,34.0,286.0,358.0,83.0,34.0,160.0,109.75
86360,2012-01-16,9809,216418,88.35,106.1625,1,1,258,60.820032055466704,263.0,34.0,48.0,104.0,263.0,148.5,163.5
86341,2012-01-16,9837,216418,89.0625,106.875,1,1,140,51.36374895222666,258.0,263.0,71.0,50.0,258.0,260.5,210.25
86313,2012-01-16,9823,216418,88.35,106.1625,1,1,235,78.20049288057312,140.0,258.0,286.0,360.0,140.0,199.0,173.75
86292,2012-01-16,9813,216418,69.825,86.2125,0,1,58,36.55610884447787,235.0,140.0,34.0,119.0,235.0,187.5,224.0
86272,2012-01-16,9789,216418,70.5375,84.075,0,1,74,35.976767916860176,58.0,235.0,263.0,27.0,58.0,146.5,172.75
86407,2012-01-16,9872,216418,70.5375,70.5375,0,0,99,54.55350796070519,74.0,58.0,258.0,312.0,74.0,66.0,126.75
85848,2012-01-16,9425,216418,70.5375,69.825,0,1,71,29.36884909708633,99.0,74.0,140.0,19.0,99.0,86.5,116.5
86040,2012-01-16,9578,216418,89.0625,105.45,1,1,128,43.861394470249195,71.0,99.0,235.0,118.0,71.0,85.0,75.5
85868,2012-01-16,9432,216418,70.5375,69.1125,0,1,92,33.973376422808286,128.0,71.0,58.0,67.0,128.0,99.5,93.0
85339,2012-01-16,8555,216418,69.825,69.825,0,0,24,26.762239973708073,92.0,128.0,74.0,23.0,92.0,110.0,97.5
85315,2012-01-16,8438,216418,70.5375,85.5,0,1,119,51.64836111526701,24.0,92.0,99.0,270.0,24.0,58.0,78.75
85293,2012-01-16,8422,216418,69.1125,69.1125,0,0,30,43.52645480823405,119.0,24.0,71.0,148.0,119.0,71.5,90.75
85274,2012-01-16,8400,216418,87.6375,104.7375,1,1,120,51.212341683577264,30.0,119.0,128.0,210.0,30.0,74.5,66.25
85252,2012-01-16,8398,216418,88.35,105.45,1,0,304,60.53535694518055,120.0,30.0,92.0,358.0,120.0,75.0,73.25
85169,2012-01-16,8218,216418,69.825,69.825,0,0,107,29.236945124656536,304.0,120.0,24.0,48.0,304.0,212.0,143.25
85359,2012-01-16,8562,216418,88.35,105.45,1,1,311,65.80678095078778,107.0,304.0,119.0,71.0,107.0,205.5,140.25
85148,2012-01-16,8121,216418,70.5375,70.5375,0,0,53,35.49622990422649,311.0,107.0,30.0,286.0,311.0,209.0,210.5
85100,2012-01-16,8058,216418,88.35,104.7375,1,1,166,52.747142083953975,53.0,311.0,120.0,34.0,53.0,182.0,193.75
85073,2012-01-16,8023,216418,89.0625,103.3125,1,1,418,108.57915569600668,166.0,53.0,304.0,263.0,166.0,109.5,159.25
85048,2012-01-16,8063,216418,69.825,69.825,0,0,41,34.72184306183497,418.0,166.0,107.0,258.0,418.0,292.0,237.0
85022,2012-01-16,8094,216418,70.5375,86.2125,0,0,83,41.824951684009676,41.0,418.0,311.0,140.0,41.0,229.5,169.5
84997,2012-01-16,8095,216418,89.0625,104.7375,1,1,256,81.7294635650552,83.0,41.0,53.0,235.0,83.0,62.0,177.0
84981,2012-01-16,8091,216418,88.35,106.1625,1,1,52,32.822095820490354,256.0,83.0,166.0,58.0,256.0,169.5,199.5
85123,2012-01-16,8222,216418,88.35,104.7375,1,1,463,84.39157377436744,52.0,256.0,418.0,74.0,52.0,154.0,108.0
85386,2012-01-16,8869,216418,89.0625,105.45,1,0,132,74.85135713877665,463.0,52.0,41.0,99.0,463.0,257.5,213.5
85832,2012-01-16,9439,216418,70.5375,69.1125,0,1,63,31.15514449683536,132.0,463.0,83.0,71.0,132.0,297.5,225.75
85435,2012-01-16,8911,216418,69.825,69.825,0,1,111,32.514953462734084,63.0,132.0,256.0,128.0,63.0,97.5,177.5
85810,2012-01-16,9430,216418,89.0625,104.7375,1,1,151,49.08922354915627,111.0,63.0,52.0,92.0,111.0,87.0,192.25
85792,2012-01-16,9442,216418,89.0625,105.45,1,1,124,43.28977931921328,151.0,111.0,463.0,24.0,151.0,131.0,114.25
85773,2012-01-16,9371,216418,88.35,105.45,1,1,177,43.33611416130314,124.0,151.0,132.0,119.0,124.0,137.5,112.25
85750,2012-01-16,9328,216418,70.5375,86.925,0,0,66,34.08485398858527,177.0,124.0,63.0,30.0,177.0,150.5,140.75
85706,2012-01-16,9279,216418,69.825,69.825,0,1,156,41.140205384772855,66.0,177.0,111.0,120.0,66.0,121.5,129.5
85683,2012-01-16,9273,216418,65.55,66.2625,0,1,394,44.0638098768896,156.0,66.0,151.0,304.0,156.0,111.0,130.75
85728,2012-01-16,9281,216418,69.1125,86.2125,0,1,55,32.66429116188589,394.0,156.0,124.0,107.0,394.0,275.0,198.25
85638,2012-01-16,9221,216418,69.825,85.5,0,1,41,34.14314893234168,55.0,394.0,177.0,311.0,55.0,224.5,167.75
85575,2012-01-16,9164,216418,88.35,104.025,1,1,142,58.0993909465161,41.0,55.0,66.0,53.0,41.0,48.0,161.5
85552,2012-01-16,9147,216418,88.35,104.7375,1,0,206,60.86912367149599,142.0,41.0,156.0,166.0,142.0,91.5,158.0
85507,2012-01-16,9112,216418,88.35,104.025,1,1,631,93.19892106185144,206.0,142.0,394.0,418.0,206.0,174.0,111.0
85486,2012-01-16,9092,216418,70.5375,70.5375,0,0,61,35.63969008733072,631.0,206.0,55.0,41.0,631.0,418.5,255.0
85465,2012-01-16,9043,216418,88.35,105.45,1,1,119,43.34529687636812,61.0,631.0,41.0,83.0,61.0,346.0,260.0
85657,2012-01-16,9250,216418,89.0625,104.7375,1,1,376,71.8170329798352,119.0,61.0,142.0,256.0,119.0,90.0,254.25
85410,2012-01-16,8991,216418,69.825,69.825,0,0,95,45.17642066392317,376.0,119.0,206.0,52.0,376.0,247.5,296.75
87719,2012-01-23,9611,216418,88.35,106.1625,0,1,287,79.56967794649705,95.0,376.0,631.0,463.0,95.0,235.5,162.75
87824,2012-01-23,9713,216418,88.35,112.575,0,1,245,57.06663825362528,287.0,95.0,61.0,132.0,287.0,191.0,219.25
87811,2012-01-23,9700,216418,89.0625,106.875,0,0,13,20.285213833785264,245.0,287.0,119.0,63.0,245.0,266.0,250.75
87792,2012-01-23,9680,216418,71.25,69.825,0,1,41,31.286028507270373,13.0,245.0,376.0,111.0,13.0,129.0,160.0
87772,2012-01-23,9632,216418,68.4,68.4,0,0,22,32.84276452816815,41.0,13.0,95.0,151.0,41.0,27.0,146.5
87744,2012-01-23,9613,216418,89.0625,104.025,0,1,342,83.27060874374513,22.0,41.0,287.0,124.0,22.0,31.5,80.25
87549,2012-01-23,9456,216418,71.25,71.25,0,0,38,33.974717686209225,342.0,22.0,245.0,177.0,342.0,182.0,104.5
87657,2012-01-23,9532,216418,69.825,85.5,0,1,121,44.205857630835375,38.0,342.0,13.0,66.0,38.0,190.0,110.75
87636,2012-01-23,9498,216418,69.825,69.825,0,0,33,49.99685050608764,121.0,38.0,41.0,156.0,121.0,79.5,130.75
87615,2012-01-23,9490,216418,70.5375,85.5,0,1,65,35.46659758692707,33.0,121.0,22.0,394.0,33.0,77.0,133.5
87591,2012-01-23,9481,216418,87.6375,103.3125,0,1,255,89.48945843039279,65.0,33.0,342.0,55.0,65.0,49.0,64.25
87569,2012-01-23,9479,216418,70.5375,82.65,0,1,106,40.71132100598713,255.0,65.0,38.0,41.0,255.0,160.0,118.5
87846,2012-01-23,9731,216418,88.35,106.875,0,0,68,42.52807421788554,106.0,255.0,121.0,142.0,106.0,180.5,114.75
87699,2012-01-23,9672,216418,89.0625,105.45,0,1,235,61.173668956708575,68.0,106.0,33.0,206.0,68.0,87.0,123.5
87867,2012-01-23,9745,216418,89.0625,99.0375,0,1,156,64.40013176635954,235.0,68.0,65.0,631.0,235.0,151.5,166.0
88019,2012-01-23,9845,216418,88.35,104.7375,0,0,289,118.25494084386892,156.0,235.0,255.0,61.0,156.0,195.5,141.25
87911,2012-01-23,9789,216418,70.5375,84.075,0,1,99,35.976767916860176,289.0,156.0,106.0,119.0,289.0,222.5,187.0
88238,2012-01-23,9984,216418,69.825,69.825,0,0,17,37.85964459782642,99.0,289.0,68.0,376.0,99.0,194.0,194.75
88212,2012-01-23,9961,216418,88.35,88.35,0,1,225,70.75697612202362,17.0,99.0,235.0,95.0,17.0,58.0,140.25
88170,2012-01-23,9909,216418,88.35,105.45,0,1,78,66.38971675222086,225.0,17.0,156.0,287.0,225.0,121.0,157.5
88152,2012-01-23,9890,216418,89.0625,106.875,0,1,125,59.5497777680628,78.0,225.0,289.0,245.0,78.0,151.5,104.75
88128,2012-01-23,9881,216418,88.35,105.45,0,1,315,65.76389918586939,125.0,78.0,99.0,13.0,125.0,101.5,111.25
88106,2012-01-23,9880,216418,69.825,69.825,0,0,91,45.878055121729744,315.0,125.0,17.0,41.0,315.0,220.0,185.75
87889,2012-01-23,9770,216418,70.5375,70.5375,0,0,29,33.549737390492105,91.0,315.0,225.0,22.0,91.0,203.0,152.25
88088,2012-01-23,9879,216418,70.5375,86.925,0,1,60,37.76981050979769,29.0,91.0,78.0,342.0,29.0,60.0,140.0
88046,2012-01-23,9872,216418,70.5375,70.5375,0,0,121,54.55350796070519,60.0,29.0,125.0,38.0,60.0,44.5,123.75
87530,2012-01-23,9436,216418,69.1125,86.2125,0,1,86,31.535345423314673,121.0,60.0,315.0,121.0,121.0,90.5,75.25
87999,2012-01-23,9809,216418,88.35,106.1625,0,1,171,60.820032055466704,86.0,121.0,91.0,33.0,86.0,103.5,74.0
87980,2012-01-23,9837,216418,88.35,106.875,0,1,142,51.36374895222666,171.0,86.0,29.0,65.0,171.0,128.5,109.5
87952,2012-01-23,9823,216418,89.0625,106.1625,0,0,188,78.20049288057312,142.0,171.0,60.0,255.0,142.0,156.5,130.0
87931,2012-01-23,9813,216418,69.1125,86.2125,0,1,84,36.55610884447787,188.0,142.0,121.0,106.0,188.0,165.0,146.75
88069,2012-01-23,9876,216418,69.825,69.825,0,0,23,40.36172336238569,84.0,188.0,86.0,68.0,84.0,136.0,146.25
87508,2012-01-23,9432,216418,69.825,69.1125,0,1,70,33.973376422808286,23.0,84.0,171.0,235.0,23.0,53.5,109.25
87679,2012-01-23,9578,216418,86.925,105.45,0,1,94,43.861394470249195,70.0,23.0,142.0,156.0,70.0,46.5,91.25
87472,2012-01-23,9439,216418,70.5375,69.1125,0,1,93,31.15514449683536,94.0,70.0,188.0,289.0,94.0,82.0,67.75
86981,2012-01-23,8555,216418,69.825,69.825,0,0,38,26.762239973708073,93.0,94.0,84.0,99.0,93.0,93.5,70.0
86957,2012-01-23,8438,216418,69.825,85.5,0,1,122,51.64836111526701,38.0,93.0,23.0,17.0,38.0,65.5,73.75
86935,2012-01-23,8422,216418,69.825,69.825,0,0,25,43.52645480823405,122.0,38.0,70.0,225.0,122.0,80.0,86.75
86916,2012-01-23,8400,216418,88.35,104.7375,0,1,110,51.212341683577264,25.0,122.0,94.0,78.0,25.0,73.5,69.5
86894,2012-01-23,8398,216418,89.0625,105.45,0,1,209,60.53535694518055,110.0,25.0,93.0,125.0,110.0,67.5,73.75
86811,2012-01-23,8218,216418,69.825,69.825,0,0,123,29.236945124656536,209.0,110.0,38.0,315.0,209.0,159.5,116.5
87001,2012-01-23,8562,216418,88.35,105.45,0,1,267,65.80678095078778,123.0,209.0,122.0,91.0,123.0,166.0,116.75
86789,2012-01-23,8121,216418,70.5375,70.5375,0,0,63,35.49622990422649,267.0,123.0,25.0,29.0,267.0,195.0,177.25
86741,2012-01-23,8058,216418,88.35,104.7375,0,1,135,52.747142083953975,63.0,267.0,110.0,60.0,63.0,165.0,165.5
86714,2012-01-23,8023,216418,88.35,103.3125,0,1,297,108.57915569600668,135.0,63.0,209.0,121.0,135.0,99.0,147.0
86689,2012-01-23,8063,216418,69.825,69.825,0,0,52,34.72184306183497,297.0,135.0,123.0,86.0,297.0,216.0,190.5
86663,2012-01-23,8094,216418,70.5375,86.2125,0,0,84,41.824951684009676,52.0,297.0,267.0,171.0,52.0,174.5,136.75
86638,2012-01-23,8095,216418,88.35,104.7375,0,1,173,81.7294635650552,84.0,52.0,63.0,142.0,84.0,68.0,142.0
86622,2012-01-23,8091,216418,88.35,106.1625,0,1,47,32.822095820490354,173.0,84.0,135.0,188.0,173.0,128.5,151.5
86764,2012-01-23,8222,216418,88.35,104.7375,0,1,300,84.39157377436744,47.0,173.0,297.0,84.0,47.0,110.0,89.0
87028,2012-01-23,8869,216418,88.35,105.45,0,1,156,74.85135713877665,300.0,47.0,52.0,23.0,300.0,173.5,151.0
87488,2012-01-23,9425,216418,69.825,69.825,0,0,65,29.36884909708633,156.0,300.0,84.0,70.0,156.0,228.0,169.0
87077,2012-01-23,8911,216418,69.825,69.825,0,1,85,32.514953462734084,65.0,156.0,173.0,94.0,65.0,110.5,142.0
87450,2012-01-23,9430,216418,89.0625,104.7375,0,0,138,49.08922354915627,85.0,65.0,47.0,93.0,85.0,75.0,151.5
87432,2012-01-23,9442,216418,89.0625,105.45,0,1,106,43.28977931921328,138.0,85.0,300.0,38.0,138.0,111.5,111.0
87413,2012-01-23,9371,216418,89.0625,105.45,0,1,135,43.33611416130314,106.0,138.0,156.0,122.0,106.0,122.0,98.5
87390,2012-01-23,9328,216418,70.5375,70.5375,0,0,64,34.08485398858527,135.0,106.0,65.0,25.0,135.0,120.5,116.0
87052,2012-01-23,8991,216418,70.5375,69.825,0,1,128,45.17642066392317,64.0,135.0,85.0,110.0,64.0,99.5,110.75
87346,2012-01-23,9279,216418,69.1125,69.825,0,1,108,41.140205384772855,128.0,64.0,138.0,209.0,128.0,96.0,108.25
87323,2012-01-23,9273,216418,66.2625,66.2625,0,1,315,44.0638098768896,108.0,128.0,106.0,123.0,108.0,118.0,108.75
87368,2012-01-23,9281,216418,69.825,86.2125,0,1,46,32.66429116188589,315.0,108.0,135.0,267.0,315.0,211.5,153.75
87278,2012-01-23,9221,216418,68.4,85.5,0,0,44,34.14314893234168,46.0,315.0,64.0,63.0,46.0,180.5,149.25
87215,2012-01-23,9164,216418,89.0625,104.025,0,1,343,58.0993909465161,44.0,46.0,128.0,135.0,44.0,45.0,128.25
87192,2012-01-23,9147,216418,88.35,104.7375,0,1,189,60.86912367149599,343.0,44.0,108.0,297.0,343.0,193.5,187.0
87146,2012-01-23,9112,216418,89.0625,104.025,0,1,437,93.19892106185144,189.0,343.0,315.0,52.0,189.0,266.0,155.5
87125,2012-01-23,9092,216418,70.5375,70.5375,0,0,68,35.63969008733072,437.0,189.0,46.0,84.0,437.0,313.0,253.25
87104,2012-01-23,9043,216418,88.35,105.45,0,1,133,43.34529687636812,68.0,437.0,44.0,173.0,68.0,252.5,259.25
87297,2012-01-23,9250,216418,89.0625,104.7375,0,1,316,71.8170329798352,133.0,68.0,343.0,47.0,133.0,100.5,206.75
89453,2012-01-30,9700,216418,89.0625,106.875,0,0,15,20.285213833785264,316.0,133.0,189.0,300.0,316.0,224.5,238.5
89434,2012-01-30,9680,216418,84.075,84.075,0,0,26,31.286028507270373,15.0,316.0,437.0,156.0,15.0,165.5,133.0
89414,2012-01-30,9632,216418,85.5,85.5,0,0,24,32.84276452816815,26.0,15.0,68.0,65.0,26.0,20.5,122.5
89386,2012-01-30,9613,216418,88.35,104.025,0,1,306,83.27060874374513,24.0,26.0,133.0,85.0,24.0,25.0,95.25
89361,2012-01-30,9611,216418,88.35,106.1625,0,1,234,79.56967794649705,306.0,24.0,316.0,138.0,306.0,165.0,92.75
89341,2012-01-30,9672,216418,88.35,105.45,0,1,197,61.173668956708575,234.0,306.0,15.0,106.0,234.0,270.0,147.5
89172,2012-01-30,9436,216418,81.225,81.225,0,0,31,31.535345423314673,197.0,234.0,26.0,135.0,197.0,215.5,190.25
89299,2012-01-30,9532,216418,82.65,85.5,0,1,105,44.205857630835375,31.0,197.0,24.0,64.0,31.0,114.0,192.0
89278,2012-01-30,9498,216418,79.8,79.8,0,0,24,49.99685050608764,105.0,31.0,306.0,128.0,105.0,68.0,141.75
89257,2012-01-30,9490,216418,81.9375,85.5,0,1,79,35.46659758692707,24.0,105.0,234.0,108.0,24.0,64.5,89.25
89233,2012-01-30,9481,216418,88.35,103.3125,0,1,184,89.48945843039279,79.0,24.0,197.0,315.0,79.0,51.5,59.75
89211,2012-01-30,9479,216418,82.65,82.65,0,1,76,40.71132100598713,184.0,79.0,31.0,46.0,184.0,131.5,98.0
89191,2012-01-30,9456,216418,85.5,85.5,0,0,45,33.974717686209225,76.0,184.0,105.0,44.0,76.0,130.0,90.75
89466,2012-01-30,9713,216418,88.35,112.575,0,1,165,57.06663825362528,45.0,76.0,24.0,343.0,45.0,60.5,96.0
89321,2012-01-30,9578,216418,88.35,105.45,0,1,93,43.861394470249195,165.0,45.0,79.0,189.0,165.0,105.0,117.5
89488,2012-01-30,9731,216418,89.0625,106.875,0,1,94,42.52807421788554,93.0,165.0,184.0,437.0,93.0,129.0,94.75
89660,2012-01-30,9845,216418,88.35,104.7375,0,0,253,118.25494084386892,94.0,93.0,76.0,68.0,94.0,93.5,99.25
89531,2012-01-30,9770,216418,82.65,82.65,0,0,26,33.549737390492105,253.0,94.0,45.0,133.0,253.0,173.5,151.25
89148,2012-01-30,9432,216418,82.65,69.1125,0,1,59,33.973376422808286,26.0,253.0,165.0,316.0,26.0,139.5,116.5
89853,2012-01-30,9961,216418,88.35,88.35,0,1,196,70.75697612202362,59.0,26.0,93.0,15.0,59.0,42.5,108.0
89811,2012-01-30,9909,216418,88.35,105.45,0,1,69,66.38971675222086,196.0,59.0,94.0,26.0,196.0,127.5,133.5
89793,2012-01-30,9890,216418,89.775,106.875,0,1,122,59.5497777680628,69.0,196.0,253.0,24.0,69.0,132.5,87.5
89769,2012-01-30,9881,216418,89.0625,105.45,0,1,283,65.76389918586939,122.0,69.0,26.0,306.0,122.0,95.5,111.5
89747,2012-01-30,9880,216418,83.3625,83.3625,0,0,61,45.878055121729744,283.0,122.0,59.0,234.0,283.0,202.5,167.5
89509,2012-01-30,9745,216418,88.35,99.0375,0,1,212,64.40013176635954,61.0,283.0,196.0,197.0,61.0,172.0,133.75
89729,2012-01-30,9879,216418,82.65,86.925,0,1,50,37.76981050979769,212.0,61.0,69.0,31.0,212.0,136.5,169.5
89687,2012-01-30,9872,216418,84.075,84.075,0,0,108,54.55350796070519,50.0,212.0,122.0,105.0,50.0,131.0,151.5
89641,2012-01-30,9809,216418,89.0625,106.1625,0,1,121,60.820032055466704,108.0,50.0,283.0,24.0,108.0,79.0,107.75
89622,2012-01-30,9837,216418,89.775,106.875,0,1,161,51.36374895222666,121.0,108.0,61.0,79.0,121.0,114.5,122.75
89594,2012-01-30,9823,216418,88.35,106.1625,0,1,180,78.20049288057312,161.0,121.0,212.0,184.0,161.0,141.0,110.0
89573,2012-01-30,9813,216418,80.5125,86.2125,0,1,52,36.55610884447787,180.0,161.0,50.0,76.0,180.0,170.5,142.5
89553,2012-01-30,9789,216418,74.1,84.075,0,1,68,35.976767916860176,52.0,180.0,108.0,45.0,52.0,116.0,128.5
89710,2012-01-30,9876,216418,88.35,88.35,0,0,5,40.36172336238569,68.0,52.0,121.0,165.0,68.0,60.0,115.25
89879,2012-01-30,9984,216418,83.3625,83.3625,0,0,25,37.85964459782642,5.0,68.0,161.0,93.0,5.0,36.5,76.25
89128,2012-01-30,9425,216418,84.075,69.825,0,1,80,29.36884909708633,25.0,5.0,180.0,94.0,25.0,15.0,37.5
89090,2012-01-30,9430,216418,89.0625,104.7375,0,0,181,49.08922354915627,80.0,25.0,52.0,253.0,80.0,52.5,44.5
88261,2012-01-30,8091,216418,88.35,106.1625,0,1,43,32.822095820490354,181.0,80.0,68.0,26.0,181.0,130.5,72.75
88277,2012-01-30,8095,216418,88.35,104.7375,0,0,148,81.7294635650552,43.0,181.0,5.0,59.0,43.0,112.0,82.25
88302,2012-01-30,8094,216418,82.65,82.65,0,0,89,41.824951684009676,148.0,43.0,25.0,196.0,148.0,95.5,113.0
88328,2012-01-30,8063,216418,81.225,81.225,0,0,41,34.72184306183497,89.0,148.0,80.0,69.0,89.0,118.5,115.25
88353,2012-01-30,8023,216418,89.0625,103.3125,0,1,353,108.57915569600668,41.0,89.0,181.0,122.0,41.0,65.0,80.25
88380,2012-01-30,8058,216418,87.6375,104.7375,0,1,89,52.747142083953975,353.0,41.0,43.0,283.0,353.0,197.0,157.75
88403,2012-01-30,8222,216418,87.6375,104.7375,0,1,245,84.39157377436744,89.0,353.0,148.0,61.0,89.0,221.0,143.0
88428,2012-01-30,8121,216418,84.7875,84.7875,0,0,60,35.49622990422649,245.0,89.0,89.0,212.0,245.0,167.0,182.0
88450,2012-01-30,8218,216418,85.5,69.825,0,1,43,29.236945124656536,60.0,245.0,41.0,50.0,60.0,152.5,186.75
88533,2012-01-30,8398,216418,87.6375,105.45,0,1,172,60.53535694518055,43.0,60.0,353.0,108.0,43.0,51.5,109.25
88555,2012-01-30,8400,216418,89.0625,104.7375,0,1,94,51.212341683577264,172.0,43.0,89.0,121.0,172.0,107.5,130.0
88574,2012-01-30,8422,216418,81.9375,81.9375,0,0,35,43.52645480823405,94.0,172.0,245.0,161.0,94.0,133.0,92.25
88596,2012-01-30,8438,216418,84.075,85.5,0,1,129,51.64836111526701,35.0,94.0,60.0,180.0,35.0,64.5,86.0
88620,2012-01-30,8555,216418,79.8,79.8,0,0,17,26.762239973708073,129.0,35.0,43.0,52.0,129.0,82.0,107.5
88640,2012-01-30,8562,216418,89.0625,105.45,0,1,165,65.80678095078778,17.0,129.0,172.0,68.0,17.0,73.0,68.75
89112,2012-01-30,9439,216418,83.3625,69.1125,0,1,40,31.15514449683536,165.0,17.0,94.0,5.0,165.0,91.0,86.5
88690,2012-01-30,8991,216418,87.6375,87.6375,0,0,74,45.17642066392317,40.0,165.0,35.0,25.0,40.0,102.5,87.75
88666,2012-01-30,8869,216418,88.35,105.45,0,0,197,74.85135713877665,74.0,40.0,129.0,80.0,74.0,57.0,74.0
89072,2012-01-30,9442,216418,89.0625,105.45,0,1,96,43.28977931921328,197.0,74.0,17.0,181.0,197.0,135.5,119.0
89053,2012-01-30,9371,216418,88.35,105.45,0,1,120,43.33611416130314,96.0,197.0,165.0,43.0,96.0,146.5,101.75
89030,2012-01-30,9328,216418,81.225,81.225,0,0,69,34.08485398858527,120.0,96.0,40.0,148.0,120.0,108.0,121.75
89008,2012-01-30,9281,216418,86.925,86.925,0,0,48,32.66429116188589,69.0,120.0,74.0,89.0,69.0,94.5,120.5
88963,2012-01-30,9273,216418,81.9375,66.2625,0,1,80,44.0638098768896,48.0,69.0,197.0,41.0,48.0,58.5,83.25
88937,2012-01-30,9250,216418,89.0625,104.7375,0,1,232,71.8170329798352,80.0,48.0,96.0,353.0,80.0,64.0,79.25
88986,2012-01-30,9279,216418,83.3625,69.825,0,1,105,41.140205384772855,232.0,80.0,120.0,89.0,232.0,156.0,107.25
88856,2012-01-30,9164,216418,88.35,104.025,0,1,329,58.0993909465161,105.0,232.0,69.0,245.0,105.0,168.5,116.25
88833,2012-01-30,9147,216418,88.35,104.7375,0,1,169,60.86912367149599,329.0,105.0,48.0,60.0,329.0,217.0,186.5
88787,2012-01-30,9112,216418,89.0625,104.025,0,1,370,93.19892106185144,169.0,329.0,80.0,43.0,169.0,249.0,208.75
88766,2012-01-30,9092,216418,81.9375,81.9375,0,0,63,35.63969008733072,370.0,169.0,232.0,172.0,370.0,269.5,243.25
88745,2012-01-30,9043,216418,87.6375,105.45,0,1,136,43.34529687636812,63.0,370.0,105.0,94.0,63.0,216.5,232.75
88715,2012-01-30,8911,216418,83.3625,69.825,0,1,82,32.514953462734084,136.0,63.0,329.0,35.0,136.0,99.5,184.5
88918,2012-01-30,9221,216418,84.075,84.075,0,0,44,34.14314893234168,82.0,136.0,169.0,129.0,82.0,109.0,162.75
90998,2012-02-06,9611,216418,88.35,106.1625,0,0,176,79.56967794649705,44.0,82.0,370.0,17.0,44.0,63.0,81.25
91088,2012-02-06,9700,216418,89.0625,89.0625,0,0,7,20.285213833785264,176.0,44.0,63.0,165.0,176.0,110.0,109.5
91069,2012-02-06,9680,216418,88.35,88.35,0,0,33,31.286028507270373,7.0,176.0,136.0,40.0,7.0,91.5,77.25
91050,2012-02-06,9632,216418,88.35,88.35,0,0,42,32.84276452816815,33.0,7.0,82.0,74.0,33.0,20.0,65.0
91022,2012-02-06,9613,216418,89.0625,104.025,0,1,318,83.27060874374513,42.0,33.0,44.0,197.0,42.0,37.5,64.5
90978,2012-02-06,9672,216418,88.35,105.45,0,1,203,61.173668956708575,318.0,42.0,176.0,96.0,318.0,180.0,100.0
90828,2012-02-06,9456,216418,88.35,88.35,0,0,58,33.974717686209225,203.0,318.0,7.0,120.0,203.0,260.5,149.0
90936,2012-02-06,9532,216418,86.925,85.5,0,1,56,44.205857630835375,58.0,203.0,33.0,69.0,58.0,130.5,155.25
90915,2012-02-06,9498,216418,86.2125,86.2125,0,0,38,49.99685050608764,56.0,58.0,42.0,48.0,56.0,57.0,158.75
90894,2012-02-06,9490,216418,86.925,85.5,0,1,66,35.46659758692707,38.0,56.0,318.0,80.0,38.0,47.0,88.75
90870,2012-02-06,9481,216418,88.35,103.3125,0,1,187,89.48945843039279,66.0,38.0,203.0,232.0,66.0,52.0,54.5
90848,2012-02-06,9479,216418,86.925,82.65,0,1,78,40.71132100598713,187.0,66.0,58.0,105.0,187.0,126.5,86.75
91101,2012-02-06,9713,216418,88.35,112.575,0,0,167,57.06663825362528,78.0,187.0,56.0,329.0,78.0,132.5,92.25
90958,2012-02-06,9578,216418,88.35,105.45,0,1,96,43.861394470249195,167.0,78.0,38.0,169.0,167.0,122.5,124.5
91123,2012-02-06,9731,216418,88.35,106.875,0,0,60,42.52807421788554,96.0,167.0,66.0,370.0,96.0,131.5,132.0
91293,2012-02-06,9845,216418,89.0625,89.0625,0,0,298,118.25494084386892,60.0,96.0,187.0,63.0,60.0,78.0,100.25
91166,2012-02-06,9770,216418,86.2125,86.2125,0,0,27,33.549737390492105,298.0,60.0,78.0,136.0,298.0,179.0,155.25
90809,2012-02-06,9436,216418,84.7875,84.7875,0,0,27,31.535345423314673,27.0,298.0,167.0,82.0,27.0,162.5,120.25
91485,2012-02-06,9961,216418,89.0625,88.35,0,1,219,70.75697612202362,27.0,27.0,96.0,44.0,27.0,27.0,103.0
91444,2012-02-06,9909,216418,88.35,105.45,0,1,68,66.38971675222086,219.0,27.0,60.0,176.0,219.0,123.0,142.75
91426,2012-02-06,9890,216418,89.0625,106.875,0,1,114,59.5497777680628,68.0,219.0,298.0,7.0,68.0,143.5,85.25
91402,2012-02-06,9881,216418,89.0625,105.45,0,1,157,65.76389918586939,114.0,68.0,27.0,33.0,114.0,91.0,107.0
91380,2012-02-06,9880,216418,87.6375,87.6375,0,0,62,45.878055121729744,157.0,114.0,27.0,42.0,157.0,135.5,139.5
91144,2012-02-06,9745,216418,88.35,99.0375,0,1,225,64.40013176635954,62.0,157.0,219.0,318.0,62.0,109.5,100.25
91362,2012-02-06,9879,216418,87.6375,86.925,0,1,37,37.76981050979769,225.0,62.0,68.0,203.0,225.0,143.5,139.5
91320,2012-02-06,9872,216418,87.6375,87.6375,0,0,130,54.55350796070519,37.0,225.0,114.0,58.0,37.0,131.0,120.25
91273,2012-02-06,9809,216418,88.35,106.1625,0,1,177,60.820032055466704,130.0,37.0,157.0,56.0,130.0,83.5,113.5
91254,2012-02-06,9837,216418,89.0625,106.875,0,1,95,51.36374895222666,177.0,130.0,62.0,38.0,177.0,153.5,142.25
91227,2012-02-06,9823,216418,88.35,106.1625,0,1,202,78.20049288057312,95.0,177.0,225.0,66.0,95.0,136.0,109.75
